FECHA/HORA;Día;Suma-TR-1234-(Kw);TEMPERATURA (C);Feriado;Clientes
18/11/2021 08:00;4;2446673709;15.6;0;302
18/11/2021 09:00;4;3805692348;18;0;431
18/11/2021 10:00;4;5646030626;22.2;0;694
18/11/2021 11:00;4;9977660446;24.7;0;1125
18/11/2021 12:00;4;1062185211;27.2;0;1199
18/11/2021 13:00;4;1047164795;28.4;0;1225
18/11/2021 14:00;4;1066600227;29.3;0;1264
18/11/2021 15:00;4;1088399353;30.3;0;1278
18/11/2021 16:00;4;1102182636;31;0;1281
18/11/2021 17:00;4;1072965881;30.3;0;1253
18/11/2021 18:00;4;1051883156;29.9;0;1215
18/11/2021 19:00;4;9649709244;28.6;0;1151
18/11/2021 20:00;4;8518093891;26.8;0;1031
18/11/2021 21:00;4;4904440184;23.8;0;658
18/11/2021 22:00;4;3842119985;21.6;0;548
18/11/2021 23:00;4;276976836;20.4;0;434
19/11/2021 00:00;5;2200170405;20.2;0;367
19/11/2021 01:00;5;2075109667;19.4;0;269
19/11/2021 02:00;5;1802918323;18.6;0;231
19/11/2021 03:00;5;1786613846;18.6;0;232
19/11/2021 04:00;5;1713345298;17.8;0;223
19/11/2021 05:00;5;1777983879;17.7;0;227
19/11/2021 06:00;5;1836995854;15.4;0;239
19/11/2021 07:00;5;2125405108;15.2;0;270
19/11/2021 08:00;5;2848604157;17.6;0;348
19/11/2021 09:00;5;5507432995;23.4;0;620
19/11/2021 10:00;5;986024889;28.8;0;1099
19/11/2021 11:00;5;1257445442;30;0;1381
19/11/2021 12:00;5;1270279324;30.6;0;1454
19/11/2021 13:00;5;1322304047;32.4;0;1502
19/11/2021 14:00;5;1310055447;32.5;0;1505
19/11/2021 15:00;5;128284573;32.7;0;1481
19/11/2021 16:00;5;1305969357;32.7;0;1522
19/11/2021 17:00;5;129541235;32;0;1495
19/11/2021 18:00;5;1247344742;31.8;0;1452
19/11/2021 19:00;5;1220299725;30;0;1423
19/11/2021 20:00;5;118530769;28.6;0;1403
19/11/2021 21:00;5;6784642655;27.2;0;781
19/11/2021 22:00;5;3867024716;25.4;0;554
19/11/2021 23:00;5;255072533;25;0;418
20/11/2021 00:00;6;1993736901;24.4;1;374
20/11/2021 01:00;6;1867098418;22.4;1;265
20/11/2021 02:00;6;1603169608;21.2;1;230
20/11/2021 03:00;6;1561206487;20.4;1;235
20/11/2021 04:00;6;1700378758;20.2;1;225
20/11/2021 05:00;6;1664640402;19;1;222
20/11/2021 06:00;6;1579320801;19.2;1;229
20/11/2021 07:00;6;1600482861;19.2;1;237
20/11/2021 08:00;6;504381361;20.7;1;582
20/11/2021 09:00;6;7559502277;20.3;1;834
20/11/2021 10:00;6;1219210964;29.2;1;1333
20/11/2021 11:00;6;1322759403;31;1;1460
20/11/2021 12:00;6;1339086605;32;1;1514
20/11/2021 13:00;6;1371830128;32.7;1;1568
20/11/2021 14:00;6;1403099705;33.5;1;1599
20/11/2021 15:00;6;1407559872;34.3;1;1614
20/11/2021 16:00;6;1376453602;34.2;1;1589
20/11/2021 17:00;6;1384975491;33.9;1;1626
20/11/2021 18:00;6;1317872303;33.1;1;1535
20/11/2021 19:00;6;1313290833;31.5;1;1545
20/11/2021 20:00;6;1270998581;29.9;1;1486
20/11/2021 21:00;6;1114451671;28.1;1;1308
20/11/2021 22:00;6;8377075357;26.8;1;1030
20/11/2021 23:00;6;2656123998;25.4;1;440
21/11/2021 00:00;7;2122537238;24.6;0;380
21/11/2021 01:00;7;1896646942;23.7;0;308
21/11/2021 02:00;7;1766920631;23.3;0;269
21/11/2021 03:00;7;1603149027;22.9;0;268
21/11/2021 04:00;7;1696827097;22.2;0;240
21/11/2021 05:00;7;1686792548;20.4;0;246
21/11/2021 06:00;7;1704689152;19.6;0;241
21/11/2021 07:00;7;1777154722;20;0;246
21/11/2021 08:00;7;3126964779;24;0;383
21/11/2021 09:00;7;4973759384;26.8;0;597
21/11/2021 10:00;7;9400460835;30.1;0;1090
21/11/2021 11:00;7;1327775951;31.4;0;1481
21/11/2021 12:00;7;1329497581;32.9;0;1539
21/11/2021 13:00;7;1334275551;34.4;0;1537
21/11/2021 14:00;7;1290518444;34.8;0;1509
21/11/2021 15:00;7;1356038788;35.3;0;1560
21/11/2021 16:00;7;1332662739;36.1;0;1545
21/11/2021 17:00;7;134708247;35.7;0;1597
21/11/2021 18:00;7;1356489758;34.9;0;1591
21/11/2021 19:00;7;1346490257;33.4;0;1598
21/11/2021 20:00;7;1365902293;31.5;0;1579
21/11/2021 21:00;7;1168936475;30;0;1394
21/11/2021 22:00;7;8638298006;28.2;0;1057
21/11/2021 23:00;7;3445365553;27;0;541
22/11/2021 00:00;1;2211647201;25.5;1;369
22/11/2021 01:00;1;2010567122;25.1;1;288
22/11/2021 02:00;1;1756692553;24.7;1;263
22/11/2021 03:00;1;1760592921;24.2;1;251
22/11/2021 04:00;1;1714887793;23.5;1;244
22/11/2021 05:00;1;1627017344;22.2;1;252
22/11/2021 06:00;1;1667952999;21.8;1;247
22/11/2021 07:00;1;164732574;21.7;1;257
22/11/2021 08:00;1;2526176577;24;1;347
22/11/2021 09:00;1;7256268301;25.9;1;835
22/11/2021 10:00;1;1217694748;29.4;1;1342
22/11/2021 11:00;1;1318085381;31.6;1;1508
22/11/2021 12:00;1;1352158829;33.1;1;1545
22/11/2021 13:00;1;1399293827;34.6;1;1532
22/11/2021 14:00;1;1386402851;35.8;1;1594
22/11/2021 15:00;1;1409683861;36.3;1;1621
22/11/2021 16:00;1;1418134712;36;1;1638
22/11/2021 17:00;1;1420486023;35.9;1;1652
22/11/2021 18:00;1;1365103405;35;1;1576
22/11/2021 19:00;1;1347143879;32.2;1;1566
22/11/2021 20:00;1;1310644882;30.8;1;1549
22/11/2021 21:00;1;8533497782;28.8;1;1070
22/11/2021 22:00;1;4519798317;27.3;1;655
22/11/2021 23:00;1;305141031;25.7;1;526
23/11/2021 00:00;2;2223475308;24.6;0;392
23/11/2021 01:00;2;1932903519;24.4;0;294
23/11/2021 02:00;2;1738891897;23.9;0;272
23/11/2021 03:00;2;1723882232;23.3;0;259
23/11/2021 04:00;2;1701761758;22.6;0;251
23/11/2021 05:00;2;172500173;20.6;0;254
23/11/2021 06:00;2;167052511;21.6;0;240
23/11/2021 07:00;2;209059768;21.4;0;289
23/11/2021 08:00;2;5302155547;21.2;0;620
23/11/2021 09:00;2;9274623547;22.4;0;1010
23/11/2021 10:00;2;1127088703;24.2;0;1285
23/11/2021 11:00;2;1258161945;24.4;0;1437
23/11/2021 12:00;2;1307020725;25.6;0;1507
23/11/2021 13:00;2;1264304935;27.4;0;1428
23/11/2021 14:00;2;1262979416;28.4;0;1464
23/11/2021 15:00;2;1272797478;29.8;0;1474
23/11/2021 16:00;2;1280959724;29.6;0;1490
23/11/2021 18:00;2;1248923424;29.2;0;1440
23/11/2021 19:00;2;1174327579;28.2;0;1389
23/11/2021 20:00;2;1162409447;27;0;1394
23/11/2021 21:00;2;888628684;25.9;0;1107
23/11/2021 22:00;2;6105089965;24.9;0;801
23/11/2021 23:00;2;4713674138;23.2;0;659
24/11/2021 00:00;3;2559027413;22.7;0;407
24/11/2021 01:00;3;2360252259;21.9;0;342
24/11/2021 02:00;3;2146335375;22.1;0;307
24/11/2021 03:00;3;2141707977;22;0;298
24/11/2021 04:00;3;2143854944;21.9;0;299
24/11/2021 05:00;3;2231552989;22.8;0;298
24/11/2021 06:00;3;2173354721;22.2;0;294
24/11/2021 07:00;3;2330696304;21.8;0;319
24/11/2021 08:00;3;5805987873;23.8;0;647
24/11/2021 09:00;3;7952084694;26;0;897
24/11/2021 10:00;3;1016494465;27.7;0;1167
24/11/2021 11:00;3;1209353832;29.8;0;1426
24/11/2021 12:00;3;1241015144;31.2;0;1453
24/11/2021 13:00;3;1275010754;32.3;0;1501
24/11/2021 14:00;3;1295828362;33.5;0;1525
24/11/2021 15:00;3;1358718494;33.9;0;1601
24/11/2021 16:00;3;1340133503;33.4;0;1568
24/11/2021 17:00;3;124211356;33.2;0;1439
24/11/2021 18:00;3;1310707756;32.7;0;1552
24/11/2021 19:00;3;1317540657;31.2;0;1551
24/11/2021 20:00;3;1267978188;30.2;0;1512
24/11/2021 21:00;3;8373355455;29.3;0;1050
24/11/2021 22:00;3;5490912714;28.2;0;771
24/11/2021 23:00;3;3864408979;27.3;0;584
25/11/2021 00:00;4;2669992874;20.6;0;397
25/11/2021 01:00;4;2294441431;19.2;0;323
25/11/2021 02:00;4;2089774522;19.3;0;278
25/11/2021 03:00;4;2138998913;19.4;0;287
25/11/2021 04:00;4;2065776817;19.4;0;279
25/11/2021 05:00;4;2102543269;19;0;287
25/11/2021 06:00;4;2153642373;17.9;0;274
25/11/2021 07:00;4;2337928706;18.2;0;308
25/11/2021 08:00;4;4716763306;21.2;0;564
25/11/2021 09:00;4;9023903637;23.2;0;986
25/11/2021 10:00;4;1073561829;27.4;0;1195
25/11/2021 11:00;4;1154800293;28.7;0;1351
25/11/2021 12:00;4;1177382679;30.3;0;1375
25/11/2021 13:00;4;1199937149;31.1;0;1396
25/11/2021 14:00;4;1248018776;32.2;0;1454
25/11/2021 15:00;4;1263763771;33.2;0;1516
25/11/2021 16:00;4;1242304317;32.6;0;1513
25/11/2021 17:00;4;1199487438;32.2;0;1451
25/11/2021 18:00;4;1217917446;32;0;1408
25/11/2021 19:00;4;120257341;30.4;0;1440
25/11/2021 20:00;4;1164274063;28.4;0;1368
25/11/2021 21:00;4;9073973598;26.5;0;1111
25/11/2021 22:00;4;5750502417;24.2;0;760
25/11/2021 23:00;4;4698228393;23.2;0;658
26/11/2021 00:00;5;3515008714;20.6;0;500
26/11/2021 01:00;5;3206476288;19.4;0;399
26/11/2021 02:00;5;3138468969;18.6;0;369
26/11/2021 03:00;5;2656066408;18;0;331
26/11/2021 04:00;5;2789031831;17.4;0;336
26/11/2021 05:00;5;2665269653;17;0;324
26/11/2021 06:00;5;2539500574;16.6;0;327
26/11/2021 07:00;5;2800463507;16.2;0;346
26/11/2021 08:00;5;4122958376;19;0;478
26/11/2021 09:00;5;6049282699;21.6;0;695
26/11/2021 10:00;5;1187872524;25.9;0;1322
26/11/2021 11:00;5;1249194809;28;0;1418
26/11/2021 12:00;5;1286254414;29.4;0;1448
26/11/2021 13:00;5;1273049999;30.7;0;1449
26/11/2021 14:00;5;1262078701;32.1;0;1464
26/11/2021 15:00;5;1292633255;33.1;0;1510
26/11/2021 16:00;5;1283116215;33.6;0;1504
26/11/2021 17:00;5;1257022243;33.2;0;1470
26/11/2021 18:00;5;1262502167;32.9;0;1482
26/11/2021 19:00;5;1208298122;31.2;0;1425
26/11/2021 20:00;5;1160568974;28.7;0;1362
26/11/2021 21:00;5;9427413177;27;0;1128
26/11/2021 22:00;5;5059584384;25.8;0;699
26/11/2021 23:00;5;3432800875;24.5;0;513
27/11/2021 00:00;6;2120097449;23.2;0;367
27/11/2021 01:00;6;2012743273;23;0;287
27/11/2021 02:00;6;1792369475;21.5;0;247
27/11/2021 03:00;6;1580436668;22;0;242
27/11/2021 04:00;6;1662109228;22.9;0;238
27/11/2021 05:00;6;1717499846;22.9;0;246
27/11/2021 06:00;6;1730906079;22.5;0;240
27/11/2021 07:00;6;2197519294;22.5;0;315
27/11/2021 08:00;6;3390521058;23.4;0;453
27/11/2021 09:00;6;8137559309;24.8;0;906
27/11/2021 10:00;6;1095649811;25.8;0;1204
27/11/2021 11:00;6;1199848095;26.6;0;1371
27/11/2021 12:00;6;1294854912;29.6;0;1454
27/11/2021 13:00;6;1350749725;30.2;0;1518
27/11/2021 14:00;6;1389132267;31.6;0;1569
27/11/2021 15:00;6;1383543433;32.2;0;1542
27/11/2021 16:00;6;1399000458;32.2;0;1621
27/11/2021 17:00;6;138163467;31.4;0;1600
27/11/2021 18:00;6;1299420956;31.2;0;1507
27/11/2021 19:00;6;1236623779;29.5;0;1434
27/11/2021 20:00;6;1190833328;28.6;0;1379
27/11/2021 21:00;6;6580557529;19.2;0;667
27/11/2021 22:00;6;1472117634;19;0;185
27/11/2021 23:00;6;4331863222;17.8;0;566
28/11/2021 00:00;7;2788614893;16.9;0;387
28/11/2021 01:00;7;2389192786;16.2;0;332
28/11/2021 02:00;7;2209115632;15.9;0;318
28/11/2021 03:00;7;2368695891;15.5;0;316
28/11/2021 04:00;7;240839792;15.2;0;291
28/11/2021 05:00;7;2277550426;15;0;286
28/11/2021 06:00;7;229677196;14.9;0;295
28/11/2021 07:00;7;2410042219;15.2;0;295
28/11/2021 08:00;7;4020697355;16.2;0;467
28/11/2021 09:00;7;5110241756;18.8;0;601
28/11/2021 10:00;7;7421299667;21.2;0;838
28/11/2021 11:00;7;8720902496;23.2;0;1012
28/11/2021 12:00;7;9635554504;25.6;0;1112
28/11/2021 13:00;7;9934727936;25.2;0;1167
28/11/2021 14:00;7;9854879875;25.2;0;1140
28/11/2021 15:00;7;880018116;25.2;0;1058
28/11/2021 16:00;7;9624675121;26.6;0;1164
28/11/2021 17:00;7;1044680611;26.6;0;1196
28/11/2021 18:00;7;9940359268;26.2;0;1145
28/11/2021 19:00;7;9669855194;26;0;1103
28/11/2021 20:00;7;9341251755;24.8;0;1099
28/11/2021 21:00;7;7840984287;22.2;0;945
28/11/2021 22:00;7;5038321695;20.2;0;614
28/11/2021 23:00;7;2832644721;19;0;443
29/11/2021 00:00;1;2412598989;17.8;0;373
29/11/2021 01:00;1;1931507685;16.2;0;281
29/11/2021 02:00;1;1905233359;15.8;0;237
29/11/2021 03:00;1;1828343201;15;0;246
29/11/2021 04:00;1;1966784675;14.6;0;249
29/11/2021 05:00;1;1789709481;14;0;250
29/11/2021 06:00;1;1783567736;14;0;260
29/11/2021 07:00;1;2038162968;13.4;0;255
29/11/2021 08:00;1;3060272064;18.2;0;359
29/11/2021 09:00;1;6423593597;20.6;0;734
29/11/2021 10:00;1;9195600624;23.5;0;1018
29/11/2021 11:00;1;1077091984;25.6;0;1185
29/11/2021 12:00;1;1124800411;26.1;0;1279
29/11/2021 13:00;1;1196808197;27.8;0;1354
29/11/2021 14:00;1;1205925217;28.7;0;1391
29/11/2021 15:00;1;1244156101;29.1;0;1415
29/11/2021 16:00;1;1233330223;29.7;0;1435
29/11/2021 17:00;1;116703442;29.8;0;1368
29/11/2021 18:00;1;1150385838;29.3;0;1337
29/11/2021 19:00;1;1097371071;28.3;0;1293
29/11/2021 20:00;1;1030548149;26.6;0;1223
29/11/2021 21:00;1;8645575075;25.4;0;1048
29/11/2021 22:00;1;6284366577;23.8;0;807
29/11/2021 23:00;1;2812661763;22.2;0;451
30/11/2021 00:00;2;2547502216;21.7;0;398
30/11/2021 01:00;2;2360335249;20.8;0;314
30/11/2021 02:00;2;2218619666;19.9;0;293
30/11/2021 03:00;2;2213639555;19.1;0;273
30/11/2021 04:00;2;2114963523;18.2;0;272
30/11/2021 05:00;2;2159722691;17.8;0;269
30/11/2021 06:00;2;2132963766;17.4;0;274
30/11/2021 07:00;2;2156456846;17.8;0;283
30/11/2021 08:00;2;3989303117;20.7;0;527
30/11/2021 09:00;2;9862241001;23.4;0;1076
30/11/2021 10:00;2;1240329414;28.3;0;1365
30/11/2021 11:00;2;1270759499;29.5;0;1450
30/11/2021 12:00;2;1274260124;29;0;1449
30/11/2021 13:00;2;1305843666;31.3;0;1493
30/11/2021 14:00;2;1326289913;31.7;0;1509
30/11/2021 15:00;2;1352198921;32.5;0;1520
30/11/2021 16:00;2;1357106815;31.8;0;1560
30/11/2021 17:00;2;1319770939;32;0;1548
30/11/2021 18:00;2;130320879;31.5;0;1510
30/11/2021 19:00;2;1243160629;30.1;0;1442
30/11/2021 20:00;2;1191820763;28.6;0;1388
30/11/2021 21:00;2;9951831026;26.6;0;1176
30/11/2021 22:00;2;5343999567;25.3;0;677
30/11/2021 23:00;2;3385481527;25;0;514
1/12/2021 00:00;3;2661375635;19.2;0;423
1/12/2021 01:00;3;2419349542;18.4;0;320
1/12/2021 02:00;3;2262377626;17.6;0;292
1/12/2021 03:00;3;2162636533;17.5;0;273
1/12/2021 04:00;3;2170147276;17.4;0;280
1/12/2021 05:00;3;2241762478;17.2;0;285
1/12/2021 06:00;3;2206874501;17.5;0;282
1/12/2021 07:00;3;2331834614;17.9;0;288
1/12/2021 08:00;3;5538025308;18.6;0;639
1/12/2021 09:00;3;8387129898;19.2;0;922
1/12/2021 10:00;3;1084809673;20.8;0;1208
1/12/2021 11:00;3;1162774258;23.2;0;1326
1/12/2021 12:00;3;1145273216;23.4;0;1259
1/12/2021 13:00;3;1217258327;24.2;0;1402
1/12/2021 14:00;3;1281278877;25.8;0;1474
1/12/2021 15:00;3;1281027088;27.4;0;1466
1/12/2021 16:00;3;1255955315;28.6;0;1471
1/12/2021 17:00;3;1247252598;29.2;0;1470
1/12/2021 18:00;3;1275570797;28.8;0;1468
1/12/2021 19:00;3;1250928673;27.6;0;1466
1/12/2021 20:00;3;1212565517;26.3;0;1396
1/12/2021 21:00;3;1128436235;25.5;0;1309
1/12/2021 22:00;3;5437329299;24.3;0;714
1/12/2021 23:00;3;3031359119;23.2;0;468
2/12/2021 00:00;4;2494733627;22.1;0;400
2/12/2021 01:00;4;2265191953;21.5;0;314
2/12/2021 02:00;4;2192549763;20.8;0;278
2/12/2021 03:00;4;213042625;19.7;0;275
2/12/2021 04:00;4;2188553972;19.4;0;268
2/12/2021 05:00;4;2084588263;19;0;274
2/12/2021 06:00;4;2175461296;17.8;0;277
2/12/2021 07:00;4;2200590067;19.4;0;285
2/12/2021 08:00;4;6206406275;22.2;0;705
2/12/2021 09:00;4;8962640438;24.4;0;975
2/12/2021 10:00;4;1066725433;26.2;0;1192
2/12/2021 11:00;4;114690667;28;0;1310
2/12/2021 12:00;4;1276237125;29.4;0;1471
2/12/2021 13:00;4;1332319538;30.4;0;1501
2/12/2021 14:00;4;1365705975;30.8;0;1526
2/12/2021 15:00;4;1358245655;31.5;0;1562
2/12/2021 16:00;4;1325780647;32.1;0;1550
2/12/2021 17:00;4;1325652283;31.4;0;1517
2/12/2021 18:00;4;1283781425;30.4;0;1511
2/12/2021 19:00;4;1236334793;29.4;0;1433
2/12/2021 20:00;4;1197203739;27.9;0;1413
2/12/2021 21:00;4;1178911312;26.7;0;1362
2/12/2021 22:00;4;9860271769;25.7;0;1162
2/12/2021 23:00;4;4699635534;24.6;0;660
3/12/2021 00:00;5;2923564062;24.2;0;436
3/12/2021 01:00;5;2546264045;24.1;0;345
3/12/2021 02:00;5;2281116238;23.4;0;296
3/12/2021 03:00;5;222282789;22.9;0;291
3/12/2021 04:00;5;2266987317;22.4;0;293
3/12/2021 05:00;5;2270558689;22;0;297
3/12/2021 06:00;5;2322865055;21.9;0;294
3/12/2021 07:00;5;2353903933;21.8;0;297
3/12/2021 08:00;5;5482219386;22.8;0;642
3/12/2021 09:00;5;9824081192;25.2;0;1080
3/12/2021 10:00;5;1158753136;25.4;0;1303
3/12/2021 11:00;5;1221065018;26.6;0;1369
3/12/2021 12:00;5;1279074577;28.7;0;1441
3/12/2021 13:00;5;1293680687;29.2;0;1471
3/12/2021 14:00;5;1315743153;30;0;1514
3/12/2021 15:00;5;1375022839;30.7;0;1580
3/12/2021 16:00;5;1334931725;30.6;0;1546
3/12/2021 17:00;5;1320572506;30.2;0;1541
3/12/2021 18:00;5;1260220387;29.8;0;1465
3/12/2021 19:00;5;1251171814;28.4;0;1469
3/12/2021 20:00;5;1193384014;27.5;0;1399
3/12/2021 21:00;5;1121711922;26.8;0;1327
3/12/2021 22:00;5;1002832006;26.1;0;1207
3/12/2021 23:00;5;6862492943;25.2;0;870
4/12/2021 00:00;6;2678179488;24.8;0;428
4/12/2021 01:00;6;2458180013;24.4;0;344
4/12/2021 02:00;6;2312437859;24.2;0;305
4/12/2021 03:00;6;2172658749;22.7;0;291
4/12/2021 04:00;6;2212718394;22.4;0;290
4/12/2021 05:00;6;2083510349;21.2;0;289
4/12/2021 06:00;6;2264900599;20.6;0;292
4/12/2021 07:00;6;2227637761;20.1;0;296
4/12/2021 08:00;6;6085766609;20.6;0;708
4/12/2021 09:00;6;8369801893;21.2;0;926
4/12/2021 10:00;6;1109979677;22.4;0;1257
4/12/2021 11:00;6;1187847775;25.2;0;1326
4/12/2021 12:00;6;124271772;26;0;1395
4/12/2021 13:00;6;1235955254;28.2;0;1432
4/12/2021 14:00;6;1237951488;29;0;1422
4/12/2021 15:00;6;1221154312;29.8;0;1406
4/12/2021 16:00;6;119387191;28.2;0;1408
4/12/2021 17:00;6;119383511;27.6;0;1392
4/12/2021 18:00;6;1218138729;27.2;0;1414
4/12/2021 19:00;6;1208831299;27.4;0;1423
4/12/2021 20:00;6;1160025219;26.2;0;1365
4/12/2021 21:00;6;1142926308;25.8;0;1325
4/12/2021 22:00;6;7915977421;25.6;0;971
4/12/2021 23:00;6;4495230849;25.2;0;632
5/12/2021 00:00;7;2471881185;25;0;428
5/12/2021 01:00;7;2378746357;24.4;0;365
5/12/2021 02:00;7;1982790523;24;0;308
5/12/2021 03:00;7;1952411112;22.2;0;296
5/12/2021 04:00;7;2130917137;19.8;0;279
5/12/2021 05:00;7;2078099196;19.1;0;266
5/12/2021 06:00;7;2075398617;19;0;273
5/12/2021 07:00;7;2126868691;18.4;0;273
5/12/2021 08:00;7;2867276692;18.9;0;354
5/12/2021 09:00;7;6052362165;19.3;0;718
5/12/2021 10:00;7;9560714531;20.4;0;1070
5/12/2021 11:00;7;1044141785;21.8;0;1159
5/12/2021 12:00;7;1039062576;22.2;0;1171
5/12/2021 13:00;7;1074569881;22.4;0;1236
5/12/2021 14:00;7;1081269115;24.6;0;1263
5/12/2021 15:00;7;1082957417;24.5;0;1243
5/12/2021 16:00;7;1031810726;24;0;1237
5/12/2021 17:00;7;1045720627;23.7;0;1228
5/12/2021 18:00;7;1074988445;23.8;0;1273
5/12/2021 19:00;7;1020916267;23.5;0;1196
5/12/2021 20:00;7;1010537941;23;0;1225
5/12/2021 21:00;7;9791946297;22.6;0;1173
5/12/2021 22:00;7;6957547519;22.2;0;893
5/12/2021 23:00;7;3155081265;21.6;0;502
6/12/2021 00:00;1;2576856182;21.2;0;420
6/12/2021 01:00;1;2261333292;20.9;0;319
6/12/2021 02:00;1;2149720719;20.7;0;280
6/12/2021 03:00;1;2105287285;20.3;0;281
6/12/2021 04:00;1;2141155429;19.8;0;282
6/12/2021 05:00;1;2124513137;19.3;0;277
6/12/2021 06:00;1;2063935552;19;0;274
6/12/2021 07:00;1;2071620123;19;0;269
6/12/2021 08:00;1;3831455276;19.1;0;452
6/12/2021 09:00;1;5335307312;19.2;0;613
6/12/2021 10:00;1;721702755;20.2;0;833
6/12/2021 11:00;1;8987172661;21.4;0;1014
6/12/2021 12:00;1;1006935093;22.3;0;1154
6/12/2021 13:00;1;1097077164;23.5;0;1253
6/12/2021 14:00;1;1202784954;25.5;0;1419
6/12/2021 15:00;1;1381235767;27.2;0;1559
6/12/2021 16:00;1;1357570469;28.9;0;1580
6/12/2021 17:00;1;1320941387;29.8;0;1514
6/12/2021 18:00;1;1247561108;29.5;0;1438
6/12/2021 19:00;1;1191724678;29.2;0;1389
6/12/2021 20:00;1;1129518497;27.5;0;1301
6/12/2021 21:00;1;9521964111;26.5;0;1148
6/12/2021 22:00;1;5073601971;25.8;0;685
6/12/2021 23:00;1;351986973;25.2;0;525
7/12/2021 00:00;2;3053751316;23.9;0;478
7/12/2021 01:00;2;2694915056;22.6;0;361
7/12/2021 02:00;2;2619719357;22.2;0;326
7/12/2021 03:00;2;2642949176;21.1;0;328
7/12/2021 04:00;2;2452555141;20.5;0;314
7/12/2021 05:00;2;2310408232;20.5;0;299
7/12/2021 06:00;2;2422148561;20;0;310
7/12/2021 07:00;2;2505475197;20.1;0;321
7/12/2021 08:00;2;5846008472;22.8;0;661
7/12/2021 09:00;2;100020199;24.2;0;1096
7/12/2021 10:00;2;1326818375;26.8;0;1456
7/12/2021 11:00;2;1431986263;28.2;0;1592
7/12/2021 12:00;2;1463981857;29.8;0;1674
7/12/2021 13:00;2;1474699886;30.8;0;1662
7/12/2021 14:00;2;1527253967;31.8;0;1716
7/12/2021 15:00;2;1430580788;32.2;0;1635
7/12/2021 16:00;2;1527747105;32.8;0;1756
7/12/2021 17:00;2;1470327168;32.6;0;1681
7/12/2021 18:00;2;1351764954;31.4;0;1570
7/12/2021 19:00;2;1327391651;30;0;1547
7/12/2021 20:00;2;1288485569;28.6;0;1502
7/12/2021 21:00;2;1221514206;27.4;0;1424
7/12/2021 22:00;2;1026783175;26.2;0;1207
7/12/2021 23:00;2;4479983928;25.4;0;638
8/12/2021 00:00;3;3726331463;25.2;1;526
8/12/2021 01:00;3;3473602324;23.8;1;437
8/12/2021 02:00;3;3250352247;23.2;1;397
8/12/2021 03:00;3;3267964182;23.2;1;394
8/12/2021 04:00;3;32007232;23;1;382
8/12/2021 05:00;3;3168739717;22.2;1;386
8/12/2021 06:00;3;3120937002;22.2;1;375
8/12/2021 07:00;3;3120826426;21.8;1;379
8/12/2021 08:00;3;4771815841;22.9;1;548
8/12/2021 09:00;3;6408516455;23;1;730
8/12/2021 10:00;3;1145520885;23.6;1;1267
8/12/2021 11:00;3;1227834621;25.8;1;1395
8/12/2021 12:00;3;1247998669;28;1;1427
8/12/2021 13:00;3;1278708542;28.5;1;1441
8/12/2021 14:00;3;1314668724;29;1;1525
8/12/2021 15:00;3;1291282406;29.6;1;1484
8/12/2021 16:00;3;1281575508;29.2;1;1486
8/12/2021 17:00;3;1360920437;29.5;1;1556
8/12/2021 18:00;3;1367179756;29.1;1;1566
8/12/2021 19:00;3;1347325409;29;1;1552
8/12/2021 20:00;3;1324182461;27.7;1;1531
8/12/2021 21:00;3;120599753;26.4;1;1379
8/12/2021 22:00;3;5651516929;24.2;1;748
8/12/2021 23:00;3;3203009137;23.8;1;499
9/12/2021 00:00;4;2329844209;23.8;0;401
9/12/2021 01:00;4;2119211118;20.8;0;317
9/12/2021 02:00;4;1895527579;20.3;0;269
9/12/2021 03:00;4;1856426522;20.6;0;261
9/12/2021 04:00;4;1905814478;19.9;0;260
9/12/2021 05:00;4;1877057761;20.1;0;252
9/12/2021 06:00;4;1940798012;20.3;0;254
9/12/2021 07:00;4;1785001601;19.3;0;252
9/12/2021 08:00;4;2381493948;19.8;0;304
9/12/2021 09:00;4;4230446849;20;0;517
9/12/2021 10:00;4;6371931286;20.4;0;792
9/12/2021 11:00;4;9750395355;20.6;0;1099
9/12/2021 12:00;4;9097470207;20;0;1034
9/12/2021 13:00;4;9103017197;19.8;0;1031
9/12/2021 14:00;4;8855125809;19.7;0;1020
9/12/2021 15:00;4;9079627876;19.2;0;1052
9/12/2021 16:00;4;8730682259;19.5;0;1026
9/12/2021 17:00;4;8504178429;19.7;0;1017
9/12/2021 18:00;4;8855656853;19.6;0;1031
9/12/2021 19:00;4;8615986176;19.4;0;1037
9/12/2021 20:00;4;892206707;19.4;0;1037
9/12/2021 21:00;4;8379199505;19.1;0;992
9/12/2021 22:00;4;6944203472;19.2;0;855
9/12/2021 23:00;4;4843268105;19.3;0;640
10/12/2021 00:00;5;2303261602;19.4;0;366
10/12/2021 01:00;5;2174481534;19.2;0;285
10/12/2021 02:00;5;1837890136;18.6;0;238
10/12/2021 03:00;5;1909681178;18;0;252
10/12/2021 04:00;5;1867242415;17.8;0;245
10/12/2021 05:00;5;1907331033;17.7;0;247
10/12/2021 06:00;5;1920743479;17.5;0;240
10/12/2021 07:00;5;20650246;17.2;0;270
10/12/2021 08:00;5;2980602894;17.6;0;381
10/12/2021 09:00;5;5726324301;18.2;0;670
10/12/2021 10:00;5;7843349342;19.2;0;900
10/12/2021 11:00;5;9967669525;20;0;1131
10/12/2021 12:00;5;8860554199;20.6;0;1001
